# Oracle Linux 5

## Sustaining Support

Oracle ASMlib for Oracle Linux 7 (x86_64)	ol7_x86_64_oracle	Oracle ASMlib for Oracle Linux 7 (x86_64)	1
Oracle Software for Oracle Linux 7 (x86_64)	ol7_x86_64_oracle_software	Oracle Software for Oracle Linux 7 (x86_64)	2

## Oracle Linux Cloud Native Environment

Oracle Linux Cloud Native Environment (x86_64)	ol7_x86_64_olcne	Latest packages for components of the Oracle Linux Cloud Native environment (x86_64)	35
Oracle Linux Cloud Native Environment 1.1 (x86_64)	ol7_x86_64_olcne11	Packages for components of the 1.1 release of Oracle Linux Cloud Native environment (x86_64)	50
Oracle Linux Cloud Native Environment 1.2 - Oracle Linux 7 (aarch64)	ol7_aarch64_olcne12	Packages for components of the 1.2 release of Oracle Linux Cloud Native environment for Oracle Linux 7 (aarch64)	1
Oracle Linux Cloud Native Environment 1.2 - Oracle Linux 7 (x86_64)	ol7_x86_64_olcne12	Packages for components of the 1.2 release of Oracle Linux Cloud Native environment for Oracle Linux 7 (x86_64)	36
Oracle Linux Cloud Native Environment 1.3 - Oracle Linux 7 (aarch64)	ol7_aarch64_olcne13	Packages for components of the 1.3 release of Oracle Linux Cloud Native environment for Oracle Linux 7 (aarch64)	7
Oracle Linux Cloud Native Environment 1.3 - Oracle Linux 7 (x86_64)	ol7_x86_64_olcne13	Packages for components of the 1.3 release of Oracle Linux Cloud Native environment for Oracle Linux 7 (x86_64)	36
Oracle Linux Cloud Native Environment 1.4 - Oracle Linux 7 (aarch64)	ol7_aarch64_olcne14	Packages for components of the 1.4 release of Oracle Linux Cloud Native environment for Oracle Linux 7 (aarch64)	7
Oracle Linux Cloud Native Environment 1.4 - Oracle Linux 7 (x86_64)	ol7_x86_64_olcne14	Packages for components of the 1.4 release of Oracle Linux Cloud Native environment for Oracle Linux 7 (x86_64)	34
Oracle Linux Cloud Native Environment 1.5 - Oracle Linux 7 (x86_64)	ol7_x86_64_olcne15	Packages for components of the 1.5 release of Oracle Linux Cloud Native environment for Oracle Linux 7 (x86_64)	36
Oracle Linux Cloud Native Environment 1.6 - Oracle Linux 7 (x86_64)	ol7_x86_64_olcne16	Packages for components of the 1.6 release of Oracle Linux Cloud Native environment for Oracle Linux 7 (x86_64)	36

Developer Preview for Oracle Cloud Native Environment (aarch64)	ol7_aarch64_developer_olcne	Developer preview packages for components of the Oracle Cloud Native Environment (aarch64)	2
Developer Preview for Oracle Linux Cloud Native Environment (x86_64)	ol7_x86_64_developer_olcne	Developer preview packages for components of the Oracle Linux Cloud Native environment (x86_64)	42

## Security Validations

Oracle Linux 7 (x86_64) Security Validations	ol7_x86_64_security_validation	Packages delivered for security validations, like FIPS or common criteria for Oracle Linux 7 (x86_64).	72

Oracle Linux 7 Update 8 Security Validations packages (aarch64)	ol7_aarch64_u8_security_validation	Packages delivered for security validations, like FIPS or common criteria for Oracle Linux 7 Update 8 (aarch64).	53
Oracle Linux 7 Update 8 Security Validations packages (x86_64)	ol7_x86_64_u8_security_validation	Packages delivered for security validations, like FIPS or common criteria for Oracle Linux 7 Update 8 (x86_64).	73

## MySQL

MySQL 5.5 for Oracle Linux 7 (x86_64)	ol7_x86_64_MySQL55_community	Latest MySQL 5.5 packages for Oracle Linux 7 (x86_64).	15
MySQL 5.6 for Oracle Linux 7 (x86_64)	ol7_x86_64_MySQL56_community	Latest MySQL 5.6 packages for Oracle Linux 7 (x86_64).	15
MySQL 5.7 for Oracle Linux 7 (x86_64)	ol7_x86_64_MySQL57_community	Latest MySQL 5.7 packages for Oracle Linux 7 (x86_64).	18

MySQL Connectors Community for Oracle Linux 7 (aarch64)	ol7_aarch64_MySQL_connectors_community	Latest MySQL Connectors Community packages for Oracle Linux 7 (aarch64)	9
MySQL Connectors Community for Oracle Linux 7 (x86_64)	ol7_x86_64_MySQL_connectors_community	Latest MySQL Connectors Community packages for Oracle Linux 7 (x86_64)	9
MySQL 8.0 Connectors Community for Oracle Linux 7 (aarch64)	ol7_aarch64_MySQL80_connectors_community	Latest MySQL 8.0 Connectors Community packages for Oracle Linux 7 (aarch64).	9
MySQL 8.0 Connectors Community for Oracle Linux 7 (x86_64)	ol7_x86_64_MySQL80_connectors_community	Latest MySQL 8.0 Connectors Community packages for Oracle Linux 7 (x86_64).	9
MySQL 8.0 for Oracle Linux 7 (aarch64)	ol7_aarch64_MySQL80_community	Latest MySQL 8.0 packages for Oracle Linux 7 (aarch64).	24
MySQL 8.0 for Oracle Linux 7 (x86_64)	ol7_x86_64_MySQL80_community	Latest MySQL 8.0 packages for Oracle Linux 7 (x86_64).	19
MySQL 8.0 Tools Community for Oracle Linux 7 (aarch64)	ol7_aarch64_MySQL80_tools_community	Latest MySQL 8.0 Tools Community packages for Oracle Linux 7 (aarch64).	2
MySQL 8.0 Tools Community for Oracle Linux 7 (x86_64)	ol7_x86_64_MySQL80_tools_community	Latest MySQL 8.0 Tools Community packages for Oracle Linux 7 (x86_64).	2
MySQL 8.4 Server Community for Oracle Linux 7 (aarch64)	ol7_aarch64_MySQL84_community	Latest MySQL 8.4 Server Community packages for Oracle Linux 7 (aarch64)	11
MySQL 8.4 Server Community for Oracle Linux 7 (x86_64)	ol7_x86_64_MySQL84_community	Latest MySQL 8.4 Server Community packages for Oracle Linux 7 (x86_64)	11
MySQL 8.4 Tools Community for Oracle Linux 7 (aarch64)	ol7_aarch64_MySQL84_tools_community	Latest MySQL 8.4 Tools Community packages for Oracle Linux 7 (aarch64)	2
MySQL 8.4 Tools Community for Oracle Linux 7 (x86_64)	ol7_x86_64_MySQL84_tools_community	Latest MySQL 8.4 Tools Community packages for Oracle Linux 7 (x86_64)	2
MySQL Innovation Server Community for Oracle Linux 7 (aarch64)	ol7_aarch64_MySQL_innovation_community	Latest MySQL Innovation Server Community packages for Oracle Linux 7 (aarch64)	11
MySQL Innovation Server Community for Oracle Linux 7 (x86_64)	ol7_x86_64_MySQL_innovation_community	Latest MySQL Innovation Server Community packages for Oracle Linux 7 (x86_64)	11
MySQL Innovation Tools Community for Oracle Linux 7 (aarch64)	ol7_aarch64_MySQL_innovation_tools_community	Latest MySQL Innovation Tools Community packages for Oracle Linux 7 (aarch64)	2
MySQL Innovation Tools Community for Oracle Linux 7 (x86_64)	ol7_x86_64_MySQL_innovation_tools_community	Latest MySQL Innovation Tools Community packages for Oracle Linux 7 (x86_64)	2

## Cloud

Oracle OpenStack 2.0 (x86_64)	ol7_x86_64_openstack20	Latest for Oracle OpenStack version 2.0 .	39

Oracle OpenStack 2.1 for Oracle Linux 7 (x86_64)	ol7_x86_64_openstack21	Latest for Oracle OpenStack version 2.1 for Oracle Linux 7 (x86_64) .	43

Oracle OpenStack 3.0 for Oracle Linux 7 (x86_64)	ol7_x86_64_openstack30	Latest for Oracle OpenStack version 3.0 .	45
Extra development packages for Oracle OpenStack 3.0 on Oracle Linux 7 (x86_64)	ol7_x86_64_openstack_extras	Latest Extra development packages for Oracle OpenStack version 3.0	73

Oracle OpenStack 4.0 for Oracle Linux 7 (x86_64)	ol7_x86_64_openstack40	Latest Packages for Oracle OpenStack version 4.0 .	69
Extra development packages for Oracle OpenStack 4.0 on Oracle Linux 7 (x86_64)	ol7_x86_64_openstack40_extras	Latest Extra development packages for Oracle OpenStack version 4.0	17

Oracle OpenStack 5.0 for Oracle Linux 7 (x86_64)	ol7_x86_64_openstack50	Latest Packages for Oracle OpenStack version 5.0 .	73
Extra development packages for Oracle OpenStack 5.0 on Oracle Linux 7 (x86_64)	ol7_x86_64_openstack50_extras	Latest Extra development packages for Oracle OpenStack version 5.0	50

## Virtualization

KVM Utilities for Oracle Linux 7 (x86_64)	ol7_x86_64_kvm_utils	Latest packages for KVM Utilities for Oracle Linux 7 (x86_64).	59

Developer Preview of KVM Utilities for Oracle Linux 7 (aarch64)	ol7_aarch64_developer_kvm_utils	Latest KVM Utility packages for test and development for Oracle Linux 7 (aarch64).	12
Developer Preview of KVM Utilities for Oracle Linux 7 (x86_64)	ol7_x86_64_developer_kvm_utils	Latest KVM Utility packages for test and development for Oracle Linux 7 (x86_64).	19

oVirt Release 4.2 on Oracle Linux 7 (x86_64)	ol7_x86_64_ovirt42	Latest packages for oVirt Release 4.2 on Oracle Linux 7 (x86_64).	151
oVirt Release 4.2 on Oracle Linux 7 (x86_64) - Extra	ol7_x86_64_ovirt42_extras	Latest extra packages for oVirt Release 4.2 on Oracle Linux 7 (x86_64).	169

oVirt Release 4.3 on Oracle Linux 7 (x86_64)	ol7_x86_64_ovirt43	Latest packages for oVirt Release 4.3 on Oracle Linux 7 (x86_64).	138
oVirt Release 4.3 on Oracle Linux 7 (x86_64) - Extra	ol7_x86_64_ovirt43_extras	Latest extra packages for oVirt Release 4.3 on Oracle Linux 7 (x86_64).	117

## Storage

Ceph Storage for Oracle Linux Release 2.0 (Oracle Linux 7.2 and later)	ol7_x86_64_ceph	Latest packages for Ceph Storage for Oracle Linux Release 2.0 (Oracle Linux 7.2 and later).	59
Ceph Storage for Oracle Linux Release 3.0 (Oracle Linux 7.5 and later)	ol7_x86_64_ceph30	Latest packages for Ceph Storage for Oracle Linux Release 3.0 (Oracle Linux 7.5 and later).	72

Glusterfs 3.12 for Oracle Linux 7 (x86_64)	ol7_x86_64_gluster312	Latest GlusterFs 3.12 packages for Oracle Linux 7 (x86_64).	19
Glusterfs 4.1 for Oracle Linux 7 (aarch64)	ol7_aarch64_gluster41	Latest GlusterFs 4.1 packages for Oracle Linux 7 (aarch64).	21
Glusterfs 4.1 for Oracle Linux 7 (x86_64)	ol7_x86_64_gluster41	Latest GlusterFs 4.1 packages for Oracle Linux 7 (x86_64).	21
Gluster 5 for Oracle Linux 7 (aarch64)	ol7_aarch64_gluster5	Latest Gluster 5 packages for Oracle Linux 7 (aarch64).	26
Gluster 5 for Oracle Linux 7 (x86_64)	ol7_x86_64_gluster5	Latest Gluster 5 packages for Oracle Linux 7 (x86_64).	26
Gluster 6 for Oracle Linux 7 (aarch64)	ol7_aarch64_gluster6	Latest Gluster 6 packages for Oracle Linux 7 (aarch64).	33
Gluster 6 for Oracle Linux 7 (x86_64)	ol7_x86_64_gluster6	Latest Gluster 6 packages for Oracle Linux 7 (x86_64).	33
Gluster 8 for Oracle Linux 7 (aarch64)	ol7_aarch64_gluster8	Latest Gluster 8 packages for Oracle Linux 7 (aarch64).	39
Gluster 8 for Oracle Linux 7 (x86_64)	ol7_x86_64_gluster8	Latest Gluster 8 packages for Oracle Linux 7 (x86_64).	40

## Packages for Test and Development

Latest Node.js 14 packages for Oracle Linux 7 (aarch64)	ol7_aarch64_developer_nodejs14	Latest Node.js 14 packages for Oracle Linux 7 (aarch64).	1
Latest PHP 7.4 packages for Oracle Linux 7 (x86_64)	ol7_x86_64_developer_php74	Latest PHP 7.4 packages for Oracle Linux 7 (x86_64).	41

Latest Go Programming Language 1.10 packages for Oracle Linux 7 (aarch64)	ol7_aarch64_developer_golang110	Latest Go Programming Language 1.10 packages for Oracle Linux 7 (aarch64).	6
Latest Go Programming Language 1.10 packages for Oracle Linux 7 (x86_64)	ol7_x86_64_developer_golang110	Latest Go Programming Language 1.10 packages for Oracle Linux 7 (x86_64).	6
Latest Go Programming Language 1.11 packages for Oracle Linux 7 (aarch64)	ol7_aarch64_developer_golang111	Latest Go Programming Language 1.11 packages for Oracle Linux 7 (aarch64).	6
Latest Go Programming Language 1.11 packages for Oracle Linux 7 (x86_64)	ol7_x86_64_developer_golang111	Latest Go Programming Language 1.11 packages for Oracle Linux 7 (x86_64).	6
Latest Go Programming Language 1.12 packages for Oracle Linux 7 (aarch64)	ol7_aarch64_developer_golang112	Latest Go Programming Language 1.12 packages for Oracle Linux 7 (aarch64).	6
Latest Go Programming Language 1.12 packages for Oracle Linux 7 (x86_64)	ol7_x86_64_developer_golang112	Latest Go Programming Language 1.12 packages for Oracle Linux 7 (x86_64).	6
Latest Go Programming Language 1.13 packages for Oracle Linux 7 (aarch64)	ol7_aarch64_developer_golang113	Latest Go Programming Language 1.13 packages for Oracle Linux 7 (aarch64).	6
Latest Go Programming Language 1.13 packages for Oracle Linux 7 (x86_64)	ol7_x86_64_developer_golang113	Latest Go Programming Language 1.13 packages for Oracle Linux 7 (x86_64).	6
Latest Go Programming Language 1.14 packages for Oracle Linux 7 (aarch64)	ol7_aarch64_developer_golang114	Latest Go Programming Language 1.14 packages for Oracle Linux 7 (aarch64).	6
Latest Go Programming Language 1.14 packages for Oracle Linux 7 (x86_64)	ol7_x86_64_developer_golang114	Latest Go Programming Language 1.14 packages for Oracle Linux 7 (x86_64).	6
Latest Go Programming Language 1.15 packages for Oracle Linux 7 (aarch64)	ol7_aarch64_developer_golang115	Latest Go Programming Language 1.15 packages for Oracle Linux 7 (aarch64).	6
Latest Go Programming Language 1.15 packages for Oracle Linux 7 (x86_64)	ol7_x86_64_developer_golang115	Latest Go Programming Language 1.15 packages for Oracle Linux 7 (x86_64).	6
Latest Go Programming Language 1.16 packages for Oracle Linux 7 (aarch64)	ol7_aarch64_developer_golang116	Latest Go Programming Language 1.16 packages for Oracle Linux 7 (aarch64).	6
Latest Go Programming Language 1.16 packages for Oracle Linux 7 (x86_64)	ol7_x86_64_developer_golang116	Latest Go Programming Language 1.16 packages for Oracle Linux 7 (x86_64).	6
Latest Go Programming Language 1.17 packages for Oracle Linux 7 (aarch64)	ol7_aarch64_developer_golang117	Latest Go Programming Language 1.17 packages for Oracle Linux 7 (aarch64).	6
Latest Go Programming Language 1.17 packages for Oracle Linux 7 (x86_64)	ol7_x86_64_developer_golang117	Latest Go Programming Language 1.17 packages for Oracle Linux 7 (x86_64).	6
Latest Go Programming Language 1.18 packages for Oracle Linux 7 (aarch64)	ol7_aarch64_developer_golang118	Latest Go Programming Language 1.18 packages for Oracle Linux 7 (aarch64).	6
Latest Go Programming Language 1.18 packages for Oracle Linux 7 (x86_64)	ol7_x86_64_developer_golang118	Latest Go Programming Language 1.18 packages for Oracle Linux 7 (x86_64).	6
Latest Go Programming Language 1.19 packages for Oracle Linux 7 (aarch64)	ol7_aarch64_developer_golang119	Latest Go Programming Language 1.19 packages for Oracle Linux 7 (aarch64).	6
Latest Go Programming Language 1.19 packages for Oracle Linux 7 (x86_64)	ol7_x86_64_developer_golang119	Latest Go Programming Language 1.19 packages for Oracle Linux 7 (x86_64).	6
Latest Go Programming Language 1.21 packages for Oracle Linux 7 (aarch64)	ol7_aarch64_developer_golang121	Latest Go Programming Language 1.21 packages for Oracle Linux 7 (aarch64)	6
Latest Go Programming Language 1.21 packages for Oracle Linux 7 (x86_64)	ol7_x86_64_developer_golang121	Latest Go Programming Language 1.21 packages for Oracle Linux 7 (x86_64)	6

## OLM

Oracle Linux Manager (formerly Spacewalk) Client 2.10 for Oracle Linux 7 (x86_64)	ol7_x86_64_oraclelinuxmanager210_client	All Oracle Linux Manager (formerly Spacewalk) Client 2.10 packages released for Oracle Linux 7 (x86_64).	54
Oracle Linux Manager (formerly Spacewalk) Server 2.10 for Oracle Linux 7 (x86_64)	ol7_x86_64_oraclelinuxmanager210_server	All Oracle Linux Manager (formerly Spacewalk) Server 2.10 packages released for Oracle Linux 7 (x86_64).	182

Spacewalk Client 2.6 for Oracle Linux 7 (x86_64)	ol7_x86_64_spacewalk26_client	All Spacewalk Client 2.6 packages released for Oracle Linux 7 (x86_64).	28
Spacewalk Client 2.7 for Oracle Linux 7 (x86_64)	ol7_x86_64_spacewalk27_client	All Spacewalk Client 2.7 packages released for Oracle Linux 7 (x86_64).	27
Spacewalk Client 2.10 for Oracle Linux 7 (x86_64)	ol7_x86_64_spacewalk210_client	All Spacewalk Client 2.10 packages released for Oracle Linux 7 (x86_64).	54
Spacewalk Server 2.6 for Oracle Linux 7 (x86_64)	ol7_x86_64_spacewalk26_server	All Spacewalk Server 2.6 packages released for Oracle Linux 7 (x86_64).	207
Spacewalk Server 2.7 for Oracle Linux 7 (x86_64)	ol7_x86_64_spacewalk27_server	All Spacewalk Server 2.7 packages released for Oracle Linux 7 (x86_64).	174
Spacewalk Server 2.10 for Oracle Linux 7 (x86_64)	ol7_x86_64_spacewalk210_server	All Spacewalk Server 2.10 packages released for Oracle Linux 7 (x86_64).	182

## Exadata

Exadata release 19.1.0.0.0 db server installation packages (x86_64)	exadata_dbserver_19.1.0.0.0_x86_64_base	All packages released on the Exadata release 19.1.0.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	587
Exadata release 19.1.1.0.0 db server installation packages (x86_64)	exadata_dbserver_19.1.1.0.0_x86_64_base	All packages released on the Exadata release 19.1.1.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	592
Exadata release 19.1.2.0.0 db server installation packages (x86_64)	exadata_dbserver_19.1.2.0.0_x86_64_base	All packages released on the Exadata release 19.1.2.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	592
Exadata release 19.2.0.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.0.0.0_x86_64_base	All packages released on the Exadata release 19.2.0.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	594
Exadata release 19.2.1.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.1.0.0_x86_64_base	All packages released on the Exadata release 19.2.1.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	599
Exadata release 19.2.10.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.10.0.0_x86_64_base	All packages released on the Exadata release 19.2.10.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	602
Exadata release 19.2.11.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.11.0.0_x86_64_base	All packages released on the Exadata release 19.2.11.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	602
Exadata release 19.2.12.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.12.0.0_x86_64_base	All packages released on the Exadata release 19.2.12.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	602
Exadata release 19.2.13.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.13.0.0_x86_64_base	All packages released on the Exadata release 19.2.13.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	604
Exadata release 19.2.14.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.14.0.0_x86_64_base	All packages released on the Exadata release 19.2.14.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	606
Exadata release 19.2.15.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.15.0.0_x86_64_base	All packages released on the Exadata release 19.2.15.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	607
Exadata release 19.2.16.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.16.0.0_x86_64_base	All packages released on the Exadata release 19.2.16.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	607
Exadata release 19.2.17.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.17.0.0_x86_64_base	All packages released on the Exadata release 19.2.17.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	606
Exadata release 19.2.18.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.18.0.0_x86_64_base	All packages released on the Exadata release 19.2.18.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	607
Exadata release 19.2.19.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.19.0.0_x86_64_base	All packages released on the Exadata release 19.2.19.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	606
Exadata release 19.2.2.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.2.0.0_x86_64_base	All packages released on the Exadata release 19.2.2.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	598
Exadata release 19.2.20.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.20.0.0_x86_64_base	All packages released on the Exadata release 19.2.20.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	607
Exadata release 19.2.21.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.21.0.0_x86_64_base	All packages released on the Exadata release 19.2.21.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	607
Exadata release 19.2.22.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.22.0.0_x86_64_base	All packages released on the Exadata release 19.2.22.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	607
Exadata release 19.2.3.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.3.0.0_x86_64_base	All packages released on the Exadata release 19.2.3.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	599
Exadata release 19.2.4.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.4.0.0_x86_64_base	All packages released on the Exadata release 19.2.4.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	599
Exadata release 19.2.5.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.5.0.0_x86_64_base	All packages released on the Exadata release 19.2.5.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	599
Exadata release 19.2.6.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.6.0.0_x86_64_base	All packages released on the Exadata release 19.2.6.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	600
Exadata release 19.2.7.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.7.0.0_x86_64_base	All packages released on the Exadata release 19.2.7.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	600
Exadata release 19.2.8.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.8.0.0_x86_64_base	All packages released on the Exadata release 19.2.8.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	602
Exadata release 19.2.9.0.0 db server installation packages (x86_64)	exadata_dbserver_19.2.9.0.0_x86_64_base	All packages released on the Exadata release 19.2.9.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	602
Exadata release 19.3.0.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.0.0.0_x86_64_base	All packages released on the Exadata release 19.3.0.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	691
Exadata release 19.3.1.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.1.0.0_x86_64_base	All packages released on the Exadata release 19.3.1.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	691
Exadata release 19.3.10.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.10.0.0_x86_64_base	All packages released on the Exadata release 19.3.10.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	701
Exadata release 19.3.11.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.11.0.0_x86_64_base	All packages released on the Exadata release 19.3.11.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	700
Exadata release 19.3.12.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.12.0.0_x86_64_base	All packages released on the Exadata release 19.3.12.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	701
Exadata release 19.3.13.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.13.0.0_x86_64_base	All packages released on the Exadata release 19.3.13.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	701
Exadata release 19.3.14.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.14.0.0_x86_64_base	All packages released on the Exadata release 19.3.14.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	701
Exadata release 19.3.15.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.15.0.0_x86_64_base	All packages released on the Exadata release 19.3.15.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	701
Exadata release 19.3.16.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.16.0.0_x86_64_base	All packages released on the Exadata release 19.3.16.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	701
Exadata release 19.3.17.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.17.0.0_x86_64_base	All packages released on the Exadata release 19.3.17.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	701
Exadata release 19.3.18.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.18.0.0_x86_64_base	All packages released on the Exadata release 19.3.18.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	702
Exadata release 19.3.19.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.19.0.0_x86_64_base	All packages released on the Exadata release 19.3.19.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	702
Exadata release 19.3.2.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.2.0.0_x86_64_base	All packages released on the Exadata release 19.3.2.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	691
Exadata release 19.3.20.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.20.0.0_x86_64_base	All packages released on the Exadata release 19.3.20.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	703
Exadata release 19.3.3.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.3.0.0_x86_64_base	All packages released on the Exadata release 19.3.3.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	691
Exadata release 19.3.4.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.4.0.0_x86_64_base	All packages released on the Exadata release 19.3.4.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	692
Exadata release 19.3.5.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.5.0.0_x86_64_base	All packages released on the Exadata release 19.3.5.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	692
Exadata release 19.3.6.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.6.0.0_x86_64_base	All packages released on the Exadata release 19.3.6.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	692
Exadata release 19.3.7.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.7.0.0_x86_64_base	All packages released on the Exadata release 19.3.7.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	692
Exadata release 19.3.8.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.8.0.0_x86_64_base	All packages released on the Exadata release 19.3.8.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	694
Exadata release 19.3.9.0.0 db server installation packages (x86_64)	exadata_dbserver_19.3.9.0.0_x86_64_base	All packages released on the Exadata release 19.3.9.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	702
Exadata release 20.1.0.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.0.0.0_x86_64_base	All packages released on the Exadata release 20.1.0.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	701
Exadata release 20.1.1.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.1.0.0_x86_64_base	All packages released on the Exadata release 20.1.1.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	700
Exadata release 20.1.10.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.10.0.0_x86_64_base	All packages released on the Exadata release 20.1.10.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	702
Exadata release 20.1.11.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.11.0.0_x86_64_base	All packages released on the Exadata release 20.1.11.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	701
Exadata release 20.1.12.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.12.0.0_x86_64_base	All packages released on the Exadata release 20.1.12.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	702
Exadata release 20.1.13.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.13.0.0_x86_64_base	All packages released on the Exadata release 20.1.13.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	702
Exadata release 20.1.14.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.14.0.0_x86_64_base	All packages released on the Exadata release 20.1.14.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	702
Exadata release 20.1.15.0.0 db server installation packages (x86_64)	exadata_dbserver_20.1.15.0.0_x86_64_base	All packages released on the Exadata release 20.1.15.0.0 (x86_64) OL7 installation media. This channel does not contain updates.	702
